,OrderID,CustomerName,Product,Quantity,UnitPrice,OrderDate,ShippingCost,CustomerID,CustomerEmail,Country,Membership,SignUpDate,LastOrderDate,TotalSpent,Customer Communication Log
467,260,Mary Anderson,Laptop,2,64.17507151258613,2023-09-17,85.31637911391685,287,buyer8405@bestdeals.com,Canada,Standard,2022-10-14,2023-10-14,9857.26906242093,2022-02-11: Request about product availability; 2022-10-13: Request about product availability; 2022-03-25: Feedback about payment issues
468,692,Patricia Williams,Bike,1,511.2245636038776,2024-11-22,11.6289379141184,287,buyer8405@bestdeals.com,Canada,Standard,2022-10-14,2023-10-14,9857.26906242093,2022-02-11: Request about product availability; 2022-10-13: Request about product availability; 2022-03-25: Feedback about payment issues
469,261,Susan Martin,Laptop,1,165.0798738373119,2023-09-18,19.84597280182135,431,dealhunter5311@eshop.com,UK,Premium,2023-03-07,2024-03-06,-999.0,2022-06-30: Complaint about delayed delivery; 2022-08-28: Complaint about delayed delivery
470,658,Mary Williams,Book,2,189.2900233168396,2024-10-19,50.78889015542904,431,dealhunter5311@eshop.com,UK,Premium,2023-03-07,2024-03-06,-999.0,2022-06-30: Complaint about delayed delivery; 2022-08-28: Complaint about delayed delivery
471,758,Linda Brown,Book,4,230.836480538,2025-01-27,29.19680821850145,431,dealhunter5311@eshop.com,UK,Premium,2023-03-07,2024-03-06,-999.0,2022-06-30: Complaint about delayed delivery; 2022-08-28: Complaint about delayed delivery
472,991,Joseph Moore,Bike,1,880.705513531691,2025-09-17,25.96730014426574,431,dealhunter5311@eshop.com,UK,Premium,2023-03-07,2024-03-06,-999.0,2022-06-30: Complaint about delayed delivery; 2022-08-28: Complaint about delayed delivery
473,264,John Jackson,Book,1,752.2328871829217,2023-09-21,34.85209081373635,411,buyer4005@bestdeals.com,UK,Standard,2023-02-15,2024-02-15,4508.419884886628,2022-07-20: Request about delayed delivery; 2022-12-02: Inquiry about membership benefits
474,404,Mary Brown,Shirt,4,318.9575605163393,2024-02-08,47.27999950188176,411,buyer4005@bestdeals.com,UK,Standard,2023-02-15,2024-02-15,4508.419884886628,2022-07-20: Request about delayed delivery; 2022-12-02: Inquiry about membership benefits
475,265,Barbara Wilson,Book,3,450.1178454033252,2023-09-22,53.67257285414654,668,marketfan2326@eshop.com,Canada,Standard,2023-10-30,2024-10-29,6624.84168563108,2022-11-21: Feedback for more information on a product
476,847,Michael Martin,Book,2,974.29107604494,2025-04-26,91.695485702548,668,marketfan2326@eshop.com,Canada,Standard,2023-10-30,2024-10-29,6624.84168563108,2022-11-21: Feedback for more information on a product
477,266,Linda Johnson,Book,3,674.9548381809867,2023-09-23,85.46414706940914,494,shopper2704@buyeasy.com,USA,VIP,2023-05-09,2024-05-08,8015.577812543499,2022-03-08: Complaint for more information on a product; 2022-01-11: Inquiry about membership benefits; 2022-06-23: Feedback about membership benefits
478,561,Jennifer Thomas,Toy,2,49.70057851862059,2024-07-14,21.80685641096112,494,shopper2704@buyeasy.com,USA,VIP,2023-05-09,2024-05-08,8015.577812543499,2022-03-08: Complaint for more information on a product; 2022-01-11: Inquiry about membership benefits; 2022-06-23: Feedback about membership benefits
479,980,Sarah Garcia,Laptop,4,910.2655175091428,2025-09-06,57.16322756170081,494,shopper2704@buyeasy.com,USA,VIP,2023-05-09,2024-05-08,8015.577812543499,2022-03-08: Complaint for more information on a product; 2022-01-11: Inquiry about membership benefits; 2022-06-23: Feedback about membership benefits
480,269,Robert Brown,Shirt,2,730.2912522153207,2023-09-26,63.88618699364496,399,shopper4329@eshop.com,Canada,Standard,2023-02-03,2024-02-03,4146.250385649912,2022-11-16: Feedback about product availability
481,967,Karen Davis,Bike,2,852.6347797548603,2025-08-24,17.15621974702356,399,shopper4329@eshop.com,Canada,Standard,2023-02-03,2024-02-03,4146.250385649912,2022-11-16: Feedback about product availability
482,272,Michael Williams,Laptop,2,975.4877732225982,2023-09-29,28.89026169170936,59,marketfan9921@shopworld.com,UK,VIP,2022-02-28,2023-02-28,6756.31168261482,2022-12-26: Feedback about payment issues; 2022-08-10: Request about delayed delivery; 2022-04-28: Inquiry about product availability
483,402,Jessica Smith,Book,1,503.1385016664136,2024-02-06,39.12326716807925,59,marketfan9921@shopworld.com,UK,VIP,2022-02-28,2023-02-28,6756.31168261482,2022-12-26: Feedback about payment issues; 2022-08-10: Request about delayed delivery; 2022-04-28: Inquiry about product availability
484,784,Michael Hernandez,Laptop,1,104.8901924351491,2025-02-22,57.84310436040928,59,marketfan9921@shopworld.com,UK,VIP,2022-02-28,2023-02-28,6756.31168261482,2022-12-26: Feedback about payment issues; 2022-08-10: Request about delayed delivery; 2022-04-28: Inquiry about product availability
485,826,Linda Jackson,Laptop,1,125.0412014155351,2025-04-05,43.30124419338529,59,marketfan9921@shopworld.com,UK,VIP,2022-02-28,2023-02-28,6756.31168261482,2022-12-26: Feedback about payment issues; 2022-08-10: Request about delayed delivery; 2022-04-28: Inquiry about product availability
486,273,Susan Rodriguez,Toy,3,70.94654605056958,2023-09-30,34.6537109103303,648,marketfan7725@buyeasy.com,USA,Premium,2023-10-10,2024-10-09,3644.903053917776,2022-12-07: Inquiry for more information on a product; 2022-12-28: Request regarding order status
487,717,Barbara Johnson,Shirt,4,687.5643634258373,2024-12-17,27.60618946755047,648,marketfan7725@buyeasy.com,USA,Premium,2023-10-10,2024-10-09,3644.903053917776,2022-12-07: Inquiry for more information on a product; 2022-12-28: Request regarding order status
488,736,Thomas Moore,Book,1,398.3464260354394,2025-01-05,31.18169788905288,648,marketfan7725@buyeasy.com,USA,Premium,2023-10-10,2024-10-09,3644.903053917776,2022-12-07: Inquiry for more information on a product; 2022-12-28: Request regarding order status
489,274,John Rodriguez,Bike,1,174.5503315491678,2023-10-01,17.78882755671903,136,shopper9301@shopworld.com,Germany,VIP,2022-05-16,2023-05-16,3124.666676746951,2022-03-26: Complaint about payment issues; 2022-03-22: Feedback about product availability; 2022-07-19: Request about payment issues
490,527,Mary Moore,Book,1,57.87911158138515,2024-06-10,60.71637046788327,136,shopper9301@shopworld.com,Germany,VIP,2022-05-16,2023-05-16,3124.666676746951,2022-03-26: Complaint about payment issues; 2022-03-22: Feedback about product availability; 2022-07-19: Request about payment issues
491,276,John Jackson,Toy,1,729.325738173564,2023-10-03,52.75562524928571,293,shopper4641@buyeasy.com,USA,VIP,2022-10-20,2023-10-20,1525.593223095638,2022-02-05: Complaint for more information on a product; 2022-09-19: Inquiry about membership benefits; 2022-05-04: Complaint about delayed delivery
492,344,Thomas Gonzalez,Book,2,634.371010128028,2023-12-10,23.14135396482524,293,shopper4641@buyeasy.com,USA,VIP,2022-10-20,2023-10-20,1525.593223095638,2022-02-05: Complaint for more information on a product; 2022-09-19: Inquiry about membership benefits; 2022-05-04: Complaint about delayed delivery
493,694,Joseph Moore,Shirt,1,879.4581099524409,2024-11-24,49.07362792425041,293,shopper4641@buyeasy.com,USA,VIP,2022-10-20,2023-10-20,1525.593223095638,2022-02-05: Complaint for more information on a product; 2022-09-19: Inquiry about membership benefits; 2022-05-04: Complaint about delayed delivery
494,721,Mary Martinez,Book,3,499.92510337981975,2024-12-21,77.29916793504314,293,shopper4641@buyeasy.com,USA,VIP,2022-10-20,2023-10-20,1525.593223095638,2022-02-05: Complaint for more information on a product; 2022-09-19: Inquiry about membership benefits; 2022-05-04: Complaint about delayed delivery
495,277,Joseph Jackson,Book,4,816.9763869567951,2023-10-04,77.18790603815175,606,buyer9136@eshop.com,Germany,VIP,2023-08-29,2024-08-28,9236.12083649038,2022-11-17: Complaint for more information on a product; 2022-05-04: Feedback about delayed delivery; 2022-04-16: Feedback about payment issues
496,278,David Rodriguez,Toy,2,507.7220336774237,2023-10-05,57.46206989396468,639,marketfan217@bestdeals.com,Australia,VIP,2023-10-01,2024-09-30,2254.085944248257,2022-10-24: Request regarding order status; 2022-12-19: Inquiry about delayed delivery; 2022-07-10: Inquiry about membership benefits
497,281,Linda Brown,Shirt,4,40.75002236216548,2023-10-08,79.17547319999373,383,dealhunter5276@shopworld.com,Canada,Standard,2023-01-18,2024-01-18,9862.549705683756,2022-12-24: Request about delayed delivery
498,984,Charles Johnson,Book,2,973.1997321795311,2025-09-10,99.34003724997301,383,dealhunter5276@shopworld.com,Canada,Standard,2023-01-18,2024-01-18,9862.549705683756,2022-12-24: Request about delayed delivery
499,282,Karen Smith,Toy,2,635.1396444247914,2023-10-09,96.64308180298428,504,shopper2332@eshop.com,UK,VIP,2023-05-19,2024-05-18,2971.605886531768,2022-07-10: Complaint about product availability
500,589,Susan Brown,Laptop,2,711.6988631552543,2024-08-11,68.826382923272,504,shopper2332@eshop.com,UK,VIP,2023-05-19,2024-05-18,2971.605886531768,2022-07-10: Complaint about product availability
501,982,David Gonzalez,Book,1,929.6414837241502,2025-09-08,63.16113765561279,504,shopper2332@eshop.com,UK,VIP,2023-05-19,2024-05-18,2971.605886531768,2022-07-10: Complaint about product availability
502,286,David Hernandez,Toy,4,147.8971984651122,2023-10-13,78.38415318336727,45,invalid_email,UK,Premium,2022-02-14,2023-02-14,7114.788839240058,2022-05-17: Request about product availability
503,375,Barbara Davis,Laptop,4,260.128741718739,2024-01-10,60.40275502887496,45,invalid_email,UK,Premium,2022-02-14,2023-02-14,7114.788839240058,2022-05-17: Request about product availability
504,287,David Lopez,Toy,2,568.2227697258628,2023-10-14,73.49398690519087,172,dealhunter559@buyeasy.com,Australia,VIP,2022-06-21,2023-06-21,-999.0,2022-06-06: Inquiry about delayed delivery
505,289,Karen Martin,Book,4,929.923639374281,2023-10-16,79.06676266083223,88,dealhunter9599@buyeasy.com,Germany,VIP,2022-03-29,2023-03-29,3521.531266844445,2022-07-28: Feedback for more information on a product
506,354,Joseph Johnson,Laptop,1,605.1583426585763,2023-12-20,64.04696913978188,88,dealhunter9599@buyeasy.com,Germany,VIP,2022-03-29,2023-03-29,3521.531266844445,2022-07-28: Feedback for more information on a product
507,829,Linda Martinez,Book,4,495.1615641834331,2025-04-08,26.80719832121801,88,dealhunter9599@buyeasy.com,Germany,VIP,2022-03-29,2023-03-29,3521.531266844445,2022-07-28: Feedback for more information on a product
508,290,Charles Jackson,Toy,3,222.4269851193407,2023-10-17,56.14706489144047,224,shopper1245@eshop.com,UK,Standard,2022-08-12,2023-08-12,2078.27801253408,2022-02-21: Complaint regarding order status; 2022-10-27: Feedback about product availability
509,412,Linda Thomas,Book,3,499.92510337981975,2024-02-16,13.07796004347794,224,shopper1245@eshop.com,UK,Standard,2022-08-12,2023-08-12,2078.27801253408,2022-02-21: Complaint regarding order status; 2022-10-27: Feedback about product availability
510,783,Linda Moore,Laptop,2,385.4118391272237,2025-02-21,89.24813109835067,224,shopper1245@eshop.com,UK,Standard,2022-08-12,2023-08-12,2078.27801253408,2022-02-21: Complaint regarding order status; 2022-10-27: Feedback about product availability
511,291,Jessica Johnson,Book,4,754.1992302875655,2023-10-18,12.84836450983695,542,dealhunter121@buyeasy.com,Germany,VIP,2023-06-26,2024-06-25,8680.6871988562,2022-03-17: Complaint about membership benefits
512,676,Susan Martinez,Book,4,746.7127214737947,2024-11-06,45.78468054211381,542,dealhunter121@buyeasy.com,Germany,VIP,2023-06-26,2024-06-25,8680.6871988562,2022-03-17: Complaint about membership benefits
513,292,Jennifer Martin,Book,1,32.89206008145167,2023-10-19,51.83890199148055,215,shopper8496@bestdeals.com,USA,VIP,2022-08-03,2023-08-03,4366.104291260276,2022-12-26: Inquiry about delayed delivery; 2022-10-01: Inquiry about product availability
514,293,Elizabeth Rodriguez,Toy,3,689.135303414981,2023-10-20,5.530261834512652,763,shopper462@shopworld.com,USA,Standard,2024-02-02,2025-02-01,562.9574617089486,2022-12-15: Feedback for more information on a product; 2022-08-14: Inquiry for more information on a product
515,824,William Williams,Laptop,1,711.9851952395065,2025-04-03,14.1548291917342,763,shopper462@shopworld.com,USA,Standard,2024-02-02,2025-02-01,562.9574617089486,2022-12-15: Feedback for more information on a product; 2022-08-14: Inquiry for more information on a product
516,296,Karen Brown,Toy,1,483.5822408869308,2023-10-23,7.920903672417952,183,shopper9137@bestdeals.com,USA,Standard,2022-07-02,2023-07-02,9728.97924520505,2022-03-21: Request about product availability; 2022-06-22: Complaint for more information on a product; 2022-06-06: Complaint for more information on a product
517,593,Sarah Jones,Shirt,4,499.92510337981975,2024-08-15,32.64896544272445,183,shopper9137@bestdeals.com,USA,Standard,2022-07-02,2023-07-02,9728.97924520505,2022-03-21: Request about product availability; 2022-06-22: Complaint for more information on a product; 2022-06-06: Complaint for more information on a product
518,297,James Johnson,Shirt,3,724.5913909003095,2023-10-24,6.198980565783003,334,buyer9628@shopworld.com,UK,Premium,2022-11-30,2023-11-30,8243.580287742388,2022-08-22: Request about delayed delivery; 2022-01-22: Request about payment issues
519,781,Michael Smith,Laptop,1,392.731679596432,2025-02-19,78.487806829446,334,buyer9628@shopworld.com,UK,Premium,2022-11-30,2023-11-30,8243.580287742388,2022-08-22: Request about delayed delivery; 2022-01-22: Request about payment issues
520,299,William Johnson,Laptop,3,344.5650124926086,2023-10-26,30.98810925053964,482,buyer9173@shopworld.com,Australia,Premium,2023-04-27,2024-04-26,3012.297768392467,2022-02-04: Inquiry for more information on a product
521,301,Susan Gonzalez,Toy,1,278.2849693777844,2023-10-28,32.0179059995785,100,dealhunter3562@bestdeals.com,Germany,Standard,2022-04-10,2023-04-10,8422.132423502968,2022-09-11: Feedback about delayed delivery; 2022-12-26: Feedback about product availability
522,821,Barbara Rodriguez,Toy,3,836.7527224508103,2025-03-31,53.53325847026214,100,dealhunter3562@bestdeals.com,Germany,Standard,2022-04-10,2023-04-10,8422.132423502968,2022-09-11: Feedback about delayed delivery; 2022-12-26: Feedback about product availability
523,302,John Gonzalez,Laptop,1,367.0597206555478,2023-10-29,92.18028149871962,32,buyer7457@shopworld.com,Australia,VIP,2022-02-01,2023-02-01,1422.219882863543,2022-09-20: Request about payment issues; 2022-03-29: Complaint regarding order status; 2022-04-06: Feedback about product availability
524,351,Michael Jones,Laptop,2,507.4904619321424,2023-12-17,21.78022379968496,32,buyer7457@shopworld.com,Australia,VIP,2022-02-01,2023-02-01,1422.219882863543,2022-09-20: Request about payment issues; 2022-03-29: Complaint regarding order status; 2022-04-06: Feedback about product availability
525,303,Richard Martinez,Book,1,332.4465427368098,2023-10-30,79.03584290462416,3,dealhunter6659@buyeasy.com,Australia,VIP,2022-01-03,2023-01-03,2253.084133300552,2022-10-29: Inquiry about product availability
526,307,Mary Jones,Book,4,649.8947053059545,2023-11-03,74.9345603242136,776,dealhunter8181@bestdeals.com,Germany,VIP,2024-02-15,2025-02-14,5455.822295387276,2022-10-07: Complaint regarding order status; 2022-10-30: Feedback about membership benefits
527,308,Jessica Brown,Shirt,3,35.03293339629798,2023-11-04,64.93960779616123,22,shopper1835@buyeasy.com,UK,Premium,2022-01-22,2023-01-22,6655.482000277341,2022-09-10: Request regarding order status; 2022-11-12: Request about payment issues; 2022-07-02: Feedback for more information on a product
528,921,Joseph Rodriguez,Bike,4,62.2871957740922,2025-07-09,75.24215607497975,22,shopper1835@buyeasy.com,UK,Premium,2022-01-22,2023-01-22,6655.482000277341,2022-09-10: Request regarding order status; 2022-11-12: Request about payment issues; 2022-07-02: Feedback for more information on a product
529,309,Charles Rodriguez,Shirt,1,219.5421096472363,2023-11-05,25.24654875246453,71,buyer9504@buyeasy.com,Germany,Standard,2022-03-12,2023-03-12,-999.0,2022-11-08: Complaint about membership benefits; 2022-05-20: Feedback about membership benefits; 2022-05-15: Request regarding order status
530,959,Richard Hernandez,Book,3,928.230700210507,2025-08-16,54.94685363975191,71,buyer9504@buyeasy.com,Germany,Standard,2022-03-12,2023-03-12,-999.0,2022-11-08: Complaint about membership benefits; 2022-05-20: Feedback about membership benefits; 2022-05-15: Request regarding order status
531,310,Mary Johnson,Book,2,479.3651546725633,2023-11-06,29.31054439177736,599,buyer9028@shopworld.com,UK,VIP,2023-08-22,2024-08-21,6670.476314240878,2022-11-14: Inquiry about membership benefits
532,311,Sarah Martin,Laptop,3,160.829717121059,2023-11-07,44.58443617271699,95,buyer2893@shopworld.com,USA,Premium,2022-04-05,2023-04-05,3596.9778653306,2022-08-26: Complaint about payment issues
533,684,John Jackson,Bike,2,466.7786663246538,2024-11-14,55.93004333932272,95,buyer2893@shopworld.com,USA,Premium,2022-04-05,2023-04-05,3596.9778653306,2022-08-26: Complaint about payment issues
534,312,Karen Brown,Book,1,464.7336335330805,2023-11-08,98.24184611007804,450,shopper7780@eshop.com,USA,Premium,2023-03-26,2024-03-25,7536.835743438133,2022-01-31: Feedback for more information on a product; 2022-08-15: Complaint about payment issues
535,566,Sarah Wilson,Toy,2,633.0745641896667,2024-07-19,23.11125233914442,450,shopper7780@eshop.com,USA,Premium,2023-03-26,2024-03-25,7536.835743438133,2022-01-31: Feedback for more information on a product; 2022-08-15: Complaint about payment issues
536,583,James Brown,Bike,2,121.2537716357853,2024-08-05,41.22687100733209,450,shopper7780@eshop.com,USA,Premium,2023-03-26,2024-03-25,7536.835743438133,2022-01-31: Feedback for more information on a product; 2022-08-15: Complaint about payment issues
537,979,Mary Jones,Shirt,4,809.1037758723304,2025-09-05,5.992671534273112,450,shopper7780@eshop.com,USA,Premium,2023-03-26,2024-03-25,7536.835743438133,2022-01-31: Feedback for more information on a product; 2022-08-15: Complaint about payment issues
538,314,Robert Moore,Toy,3,827.3860384934721,2023-11-10,71.41641274818602,646,marketfan9243@shopworld.com,UK,VIP,2023-10-08,2024-10-07,9996.865035258043,2022-09-13: Feedback about membership benefits
539,316,Mary Thomas,Laptop,3,928.7473479618624,2023-11-12,86.07849166183566,705,buyer2902@shopworld.com,Australia,Premium,2023-12-06,2024-12-05,8621.092623439543,2022-11-23: Inquiry about membership benefits; 2022-07-13: Feedback regarding order status; 2022-03-31: Inquiry for more information on a product
540,750,Jennifer Thomas,Book,1,287.2986311793682,2025-01-19,52.14098086411472,705,buyer2902@shopworld.com,Australia,Premium,2023-12-06,2024-12-05,8621.092623439543,2022-11-23: Inquiry about membership benefits; 2022-07-13: Feedback regarding order status; 2022-03-31: Inquiry for more information on a product
541,752,Joseph Smith,Book,3,390.6578456892217,2025-01-21,80.8639047343625,705,buyer2902@shopworld.com,Australia,Premium,2023-12-06,2024-12-05,8621.092623439543,2022-11-23: Inquiry about membership benefits; 2022-07-13: Feedback regarding order status; 2022-03-31: Inquiry for more information on a product
542,317,Elizabeth Moore,Bike,4,266.3302720972177,2023-11-13,53.55597570799382,493,shopper4977@buyeasy.com,Australia,VIP,2023-05-08,2024-05-07,2219.649562374591,2022-12-24: Inquiry regarding order status; 2022-02-10: Inquiry regarding order status; 2022-10-31: Complaint about product availability
543,794,Jennifer Anderson,Toy,2,872.284239375182,2025-03-04,88.25109695763364,493,shopper4977@buyeasy.com,Australia,VIP,2023-05-08,2024-05-07,2219.649562374591,2022-12-24: Inquiry regarding order status; 2022-02-10: Inquiry regarding order status; 2022-10-31: Complaint about product availability
544,318,Elizabeth Taylor,Book,1,238.925698637287,2023-11-14,86.63332369402681,199,buyer965@bestdeals.com,USA,Premium,2022-07-18,2023-07-18,2803.563435859345,2022-12-13: Request about delayed delivery; 2022-11-17: Inquiry about delayed delivery; 2022-09-29: Inquiry about payment issues
545,585,Robert Johnson,Bike,4,371.0339001974551,2024-08-07,31.37917439325576,199,buyer965@bestdeals.com,USA,Premium,2022-07-18,2023-07-18,2803.563435859345,2022-12-13: Request about delayed delivery; 2022-11-17: Inquiry about delayed delivery; 2022-09-29: Inquiry about payment issues
546,590,Sarah Moore,Book,4,514.4022066571507,2024-08-12,79.75641915481506,199,buyer965@bestdeals.com,USA,Premium,2022-07-18,2023-07-18,2803.563435859345,2022-12-13: Request about delayed delivery; 2022-11-17: Inquiry about delayed delivery; 2022-09-29: Inquiry about payment issues
547,696,Sarah Johnson,Book,3,975.2143465718099,2024-11-26,25.08290481169208,199,buyer965@bestdeals.com,USA,Premium,2022-07-18,2023-07-18,2803.563435859345,2022-12-13: Request about delayed delivery; 2022-11-17: Inquiry about delayed delivery; 2022-09-29: Inquiry about payment issues
548,320,Robert Moore,Toy,3,353.4404923631944,2023-11-16,92.66391599579644,692,shopper1462@eshop.com,Canada,Premium,2023-11-23,2024-11-22,9880.878630349094,2022-04-25: Inquiry regarding order status; 2022-01-26: Inquiry about product availability
549,423,Elizabeth Williams,Book,3,884.8854511635241,2024-02-27,40.86909521797867,692,shopper1462@eshop.com,Canada,Premium,2023-11-23,2024-11-22,9880.878630349094,2022-04-25: Inquiry regarding order status; 2022-01-26: Inquiry about product availability
550,514,Susan Jackson,Book,3,418.5001323695513,2024-05-28,70.00855266648088,692,shopper1462@eshop.com,Canada,Premium,2023-11-23,2024-11-22,9880.878630349094,2022-04-25: Inquiry regarding order status; 2022-01-26: Inquiry about product availability
551,322,James Garcia,Laptop,2,499.92510337981975,2023-11-18,66.12595275710157,699,buyer4840@bestdeals.com,Germany,Premium,2023-11-30,2024-11-29,7932.111350081756,2022-07-14: Complaint for more information on a product; 2022-04-13: Request about delayed delivery
552,324,Thomas Rodriguez,Book,1,227.4154916097901,2023-11-20,93.23660451067687,553,dealhunter2090@shopworld.com,Canada,Premium,2023-07-07,2024-07-06,496.4103133953689,2022-09-10: Feedback about product availability; 2022-03-18: Complaint regarding order status
553,447,Elizabeth Taylor,Toy,3,972.5684321040868,2024-03-22,27.40411785293454,553,dealhunter2090@shopworld.com,Canada,Premium,2023-07-07,2024-07-06,496.4103133953689,2022-09-10: Feedback about product availability; 2022-03-18: Complaint regarding order status
554,325,Sarah Rodriguez,Shirt,2,129.6374680533689,2023-11-21,13.70719010156495,452,shopper4803@shopworld.com,USA,Standard,2023-03-28,2024-03-27,8687.703155767847,2022-11-20: Request about membership benefits; 2022-05-16: Inquiry for more information on a product; 2022-07-31: Feedback about product availability
555,644,William Garcia,Book,1,493.6880622936202,2024-10-05,90.01852415515712,452,shopper4803@shopworld.com,USA,Standard,2023-03-28,2024-03-27,8687.703155767847,2022-11-20: Request about membership benefits; 2022-05-16: Inquiry for more information on a product; 2022-07-31: Feedback about product availability
556,326,Elizabeth Jackson,Laptop,1,589.7100793824544,2023-11-22,41.94290811738242,393,marketfan1635@bestdeals.com,Canada,Standard,2023-01-28,2024-01-28,5380.565275515381,2022-08-10: Inquiry regarding order status; 2022-11-19: Inquiry about membership benefits; 2022-01-09: Request for more information on a product
557,327,Patricia Williams,Toy,4,710.6329704080924,2023-11-23,59.22805509984544,285,dealhunter7707@shopworld.com,USA,Premium,2022-10-12,2023-10-12,9390.87019403628,2022-04-24: Complaint about membership benefits; 2022-12-02: Inquiry about payment issues
558,434,Susan Hernandez,Toy,1,571.5687473067944,2024-03-09,62.34556321509464,285,dealhunter7707@shopworld.com,USA,Premium,2022-10-12,2023-10-12,9390.87019403628,2022-04-24: Complaint about membership benefits; 2022-12-02: Inquiry about payment issues
559,722,Jennifer Rodriguez,Laptop,1,747.5145167617817,2024-12-22,10.49159352450668,285,dealhunter7707@shopworld.com,USA,Premium,2022-10-12,2023-10-12,9390.87019403628,2022-04-24: Complaint about membership benefits; 2022-12-02: Inquiry about payment issues
560,328,Linda Davis,Bike,4,381.9152428975727,2023-11-24,26.87566087624186,98,dealhunter6345@bestdeals.com,Australia,Standard,2022-04-08,2023-04-08,2353.934337173047,2022-01-11: Inquiry about payment issues; 2022-01-23: Inquiry about membership benefits
561,329,Karen Miller,Book,1,499.92510337981975,2023-11-25,34.0657103470888,767,shopper3038@eshop.com,USA,Premium,2024-02-06,2025-02-05,2580.821270697891,2022-12-22: Inquiry about delayed delivery
562,362,Patricia Gonzalez,Laptop,3,304.5799473941219,2023-12-28,20.9073134550626,767,shopper3038@eshop.com,USA,Premium,2024-02-06,2025-02-05,2580.821270697891,2022-12-22: Inquiry about delayed delivery
563,330,David Taylor,Toy,4,170.9299651192173,2023-11-26,46.98044509011562,638,dealhunter4743@eshop.com,USA,Standard,2023-09-30,2024-09-29,4913.965935285342,2022-09-30: Feedback about membership benefits; 2022-01-05: Feedback regarding order status; 2022-10-24: Complaint about product availability
564,603,Joseph Martinez,Laptop,1,629.8904168412062,2024-08-25,69.22447426836233,638,dealhunter4743@eshop.com,USA,Standard,2023-09-30,2024-09-29,4913.965935285342,2022-09-30: Feedback about membership benefits; 2022-01-05: Feedback regarding order status; 2022-10-24: Complaint about product availability
565,627,Jessica Garcia,Laptop,1,560.7311240400911,2024-09-18,22.82104216808901,638,dealhunter4743@eshop.com,USA,Standard,2023-09-30,2024-09-29,4913.965935285342,2022-09-30: Feedback about membership benefits; 2022-01-05: Feedback regarding order status; 2022-10-24: Complaint about product availability
566,331,Joseph Williams,Book,4,405.5267461778091,2023-11-27,49.09315436527919,101,dealhunter2971@buyeasy.com,Australia,Premium,2022-04-11,2023-04-11,7575.632364232504,2022-11-27: Feedback about delayed delivery; 2022-01-26: Inquiry about product availability; 2022-05-16: Complaint for more information on a product
567,987,Charles Moore,Laptop,4,268.0613292693537,2025-09-13,76.17314155422538,101,dealhunter2971@buyeasy.com,Australia,Premium,2022-04-11,2023-04-11,7575.632364232504,2022-11-27: Feedback about delayed delivery; 2022-01-26: Inquiry about product availability; 2022-05-16: Complaint for more information on a product
568,332,Jennifer Martinez,Book,3,893.9849010590902,2023-11-28,99.72534692454397,256,dealhunter3241@buyeasy.com,Australia,VIP,2022-09-13,2023-09-13,1328.229620869022,2022-09-20: Complaint about membership benefits; 2022-01-12: Inquiry about payment issues
569,523,James Gonzalez,Bike,4,990.5525652081827,2024-06-06,24.89009695943793,256,dealhunter3241@buyeasy.com,Australia,VIP,2022-09-13,2023-09-13,1328.229620869022,2022-09-20: Complaint about membership benefits; 2022-01-12: Inquiry about payment issues
570,903,Sarah Anderson,Bike,3,687.4244638666801,2025-06-21,78.76632195919225,256,dealhunter3241@buyeasy.com,Australia,VIP,2022-09-13,2023-09-13,1328.229620869022,2022-09-20: Complaint about membership benefits; 2022-01-12: Inquiry about payment issues
571,333,Charles Martinez,Shirt,4,934.0413370669631,2023-11-29,42.41436241641027,628,shopper1688@shopworld.com,Germany,VIP,2023-09-20,2024-09-19,7836.281742134282,2022-05-22: Feedback about delayed delivery; 2022-10-06: Feedback for more information on a product; 2022-09-27: Complaint about membership benefits
572,998,Jennifer Moore,Bike,4,979.0482353460567,2025-09-24,56.18938719314063,628,shopper1688@shopworld.com,Germany,VIP,2023-09-20,2024-09-19,7836.281742134282,2022-05-22: Feedback about delayed delivery; 2022-10-06: Feedback for more information on a product; 2022-09-27: Complaint about membership benefits
573,334,Sarah Hernandez,Shirt,4,144.3745703152621,2023-11-30,11.08599964636646,174,buyer4565@shopworld.com,Australia,Standard,2022-06-23,2023-06-23,3820.251895031672,2022-03-30: Feedback about payment issues; 2022-07-31: Request about payment issues; 2022-07-30: Complaint about payment issues
574,860,Jennifer Moore,Laptop,1,750.8514971871342,2025-05-09,80.2393193154751,174,buyer4565@shopworld.com,Australia,Standard,2022-06-23,2023-06-23,3820.251895031672,2022-03-30: Feedback about payment issues; 2022-07-31: Request about payment issues; 2022-07-30: Complaint about payment issues
575,335,John Jackson,Bike,3,635.8563431919283,2023-12-01,46.27883881480182,539,buyer9791@eshop.com,UK,VIP,2023-06-23,2024-06-22,2702.12772241728,2022-09-02: Feedback about membership benefits; 2022-10-22: Inquiry about delayed delivery
576,336,Karen Gonzalez,Bike,1,61.84545367610213,2023-12-02,35.23084026681285,275,marketfan6885@buyeasy.com,USA,Standard,2022-10-02,2023-10-02,3654.142831343127,2022-06-21: Complaint for more information on a product; 2022-09-21: Complaint about delayed delivery
